CANTON,EDAD,ES_URBANO,SEXO,ES_DEPENDIENTE,ESTADO_VIVIENDA,E.HACINAMIENTO,ALFABETIZACION,ESCOLARIDAD_PROMEDIO,ASISTENCIA_EDUCACION,FUERZA_DE_TRABAJO,SEGURO,N.EXTRANJERO,C.DISCAPACIDAD,POBLACION_TOTAL,SUPERFICIE,DENSIDAD_POBLACION,VIVIENDAS_INDIVIDUALES_OCUPADAS,PROMEDIO_DE_OCUPANTES,P.JEFAT.FEMENINA,P.JEFAT.COMPARTIDA,VOTO_R1,VOTO_R2,ES_ENTRENAMIENTO,PREDICCION_R1,PREDICCION_R2,PREDICCION_R2_CON_R1
SANTA ANA,52,1,0,0,1,0,1,9.2,0,0,0,0,0,49123,61.4,800,14235,3.43,29.8,10.2,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,19,1,0,0,1,0,1,11.8,0,0,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,63,1,0,0,1,0,1,9.6,0,0,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
PEREZ ZELEDON,33,0,0,0,1,0,1,10.1,0,0,0,0,0,134534,1905.5,71,38508,3.48,29.3,7.8,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,28,0,1,0,0,0,1,8.6,0,1,1,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
ALAJUELA,38,1,1,0,1,0,1,9.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GOICOECHEA,39,1,0,0,1,0,1,8.5,0,1,0,0,0,115084,31.5,3653,32520,3.53,37.1,7.3,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CURRIDABAT,48,1,0,0,0,0,1,10.3,0,1,0,0,0,65206,15.9,4088,19146,3.4,35.2,8.5,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
CARTAGO,37,1,0,0,1,0,1,8.8,1,1,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PARAISO,57,0,0,0,1,0,1,7.0,0,0,0,0,0,57743,411.9,140,14626,3.94,26.0,4.9,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
OREAMUNO,36,0,1,0,1,0,1,9.8,0,0,0,0,0,45473,201.3,226,11232,4.04,26.0,7.2,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
HEREDIA,19,1,1,0,1,0,1,12.2,1,0,1,0,0,123616,282.6,437,35216,3.5,34.9,9.2,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
ALAJUELA,54,1,0,0,0,0,1,7.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,24,1,0,0,1,0,1,7.6,0,1,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GOICOECHEA,40,1,0,0,1,0,1,8.5,0,0,0,0,0,115084,31.5,3653,32520,3.53,37.1,7.3,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GUACIMO,55,0,0,0,0,0,1,6.0,0,1,0,0,0,41266,576.5,72,11797,3.47,27.6,5.4,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,45,1,1,0,0,0,1,8.3,0,0,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PEREZ ZELEDON,33,0,0,0,1,0,1,8.1,0,1,0,0,1,134534,1905.5,71,38508,3.48,29.3,7.8,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN ISIDRO,42,1,0,0,1,0,1,8.5,0,1,0,0,0,20633,27.0,765,5807,3.54,28.5,11.9,INTEGRACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALVARADO,58,1,0,0,1,0,1,4.2,0,0,0,0,0,14312,81.1,177,3612,3.95,19.5,8.8,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GRECIA,63,1,1,0,1,0,1,8.6,0,0,0,0,0,76898,395.7,194,21709,3.53,24.0,7.0,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
OROTINA,32,0,1,0,1,0,1,7.6,1,0,0,0,0,20341,141.9,143,6024,3.37,27.8,5.1,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
GOICOECHEA,36,1,1,0,1,0,1,9.5,0,0,0,0,1,115084,31.5,3653,32520,3.53,37.1,7.3,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CANHAS,19,1,0,0,1,0,1,10.3,0,0,0,0,0,26201,682.2,38,7172,3.65,28.8,6.0,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SANTA CRUZ,44,0,1,0,0,0,1,9.5,0,0,1,0,0,55104,1312.3,42,16645,3.31,31.7,4.9,INTEGRACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
EL GUARCO,39,1,0,0,1,0,1,11.2,0,0,0,0,0,41793,167.7,249,10831,3.83,23.7,7.3,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,23,1,1,0,0,0,1,8.6,1,0,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,21,1,0,0,1,0,1,9.3,0,1,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,26,1,0,0,1,0,1,7.4,1,1,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,NULO,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
GRECIA,40,1,0,0,1,0,1,8.8,0,1,0,0,0,76898,395.7,194,21709,3.53,24.0,7.0,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
GOICOECHEA,57,1,1,0,1,0,1,10.7,1,1,0,0,0,115084,31.5,3653,32520,3.53,37.1,7.3,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SANTA ANA,55,1,1,0,1,0,1,11.2,0,1,0,0,0,49123,61.4,800,14235,3.43,29.8,10.2,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
LIMON,57,1,0,0,0,0,1,9.0,0,0,0,0,0,94415,1765.8,53,26666,3.52,32.7,4.4,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GUACIMO,56,1,1,0,0,0,1,7.0,0,0,0,0,0,41266,576.5,72,11797,3.47,27.6,5.4,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
JIMENEZ,22,0,1,0,1,0,1,7.4,0,1,0,0,0,14669,286.4,51,4113,3.56,25.6,10.0,MOVIMIENTO LIBERTARIO,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
GOICOECHEA,24,1,0,0,1,0,1,11.5,1,1,0,0,0,115084,31.5,3653,32520,3.53,37.1,7.3,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GOICOECHEA,59,1,0,0,1,0,1,10.7,0,0,0,0,0,115084,31.5,3653,32520,3.53,37.1,7.3,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
TILARAN,36,1,0,0,0,0,1,6.3,0,0,0,1,0,19640,638.4,31,6018,3.26,24.8,9.5,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN ISIDRO,27,1,0,0,1,0,1,8.5,0,0,0,0,0,20633,27.0,765,5807,3.54,28.5,11.9,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
LA UNION,32,1,1,0,1,0,0,10.2,1,1,0,0,0,99399,44.8,2217,26979,3.67,31.5,8.4,MOVIMIENTO LIBERTARIO,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SARAPIQUI,24,0,1,0,1,0,1,6.4,0,1,1,0,0,57147,2140.5,27,15768,3.6,24.0,5.9,MOVIMIENTO LIBERTARIO,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,33,1,1,0,0,0,1,8.3,0,0,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,MOVIMIENTO LIBERTARIO,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
DESAMPARADOS,55,1,1,0,0,0,1,7.7,0,0,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
OROTINA,33,0,0,0,0,0,1,6.6,0,1,0,0,0,20341,141.9,143,6024,3.37,27.8,5.1,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN MATEO,35,1,1,0,1,0,1,8.3,0,0,0,0,0,6136,125.9,49,1834,3.34,21.5,8.7,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CURRIDABAT,62,1,0,0,1,0,1,10.4,0,0,0,0,0,65206,15.9,4088,19146,3.4,35.2,8.5,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GRECIA,24,1,0,0,0,0,1,7.8,0,0,0,0,0,76898,395.7,194,21709,3.53,24.0,7.0,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,25,0,0,0,1,0,1,10.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
PALMARES,32,1,0,0,1,0,0,7.5,0,0,0,0,0,34716,38.1,912,9657,3.58,27.6,9.5,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN JOSE,42,1,0,0,1,1,1,12.3,0,0,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
MONTES DE OCA,23,1,0,0,1,1,1,10.9,1,0,0,0,0,49132,15.2,3241,16589,2.94,40.4,9.9,FRENTE AMPLIO,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
LA CRUZ,37,0,1,0,1,0,1,7.1,0,0,0,0,1,19181,1383.9,14,4732,4.05,27.6,7.3,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
POCOCI,53,1,0,0,1,0,1,5.4,0,0,1,0,0,125962,2403.5,52,36238,3.46,26.5,6.3,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
PEREZ ZELEDON,64,1,0,0,0,0,1,4.8,0,0,0,0,0,134534,1905.5,71,38508,3.48,29.3,7.8,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,39,1,1,0,1,0,1,9.6,0,0,0,0,1,208411,118.3,1762,57355,3.62,34.2,6.9,ACCION CIUDADANA,NULO,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
ATENAS,24,0,1,0,0,0,1,8.4,1,1,0,0,0,25460,127.2,200,7472,3.41,22.9,8.5,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
HEREDIA,60,1,1,0,1,0,1,9.4,0,1,1,0,0,123616,282.6,437,35216,3.5,34.9,9.2,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,23,1,1,0,1,0,1,12.3,0,0,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,LIBERACION NACIONAL,NULO,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GOICOECHEA,30,1,0,0,1,0,1,11.5,0,0,0,0,0,115084,31.5,3653,32520,3.53,37.1,7.3,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
HEREDIA,48,1,1,0,1,0,1,13.2,1,1,0,0,0,123616,282.6,437,35216,3.5,34.9,9.2,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
ASERRI,37,1,0,0,0,0,1,9.7,0,0,0,0,0,57892,167.1,346,16120,3.59,30.0,5.8,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
PEREZ ZELEDON,36,0,1,0,0,0,1,8.1,0,0,0,0,0,134534,1905.5,71,38508,3.48,29.3,7.8,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SIQUIRRES,29,0,0,0,1,0,1,5.2,0,0,0,0,0,56786,860.2,66,16206,3.49,25.0,6.6,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,32,1,0,0,0,0,1,8.3,0,0,0,1,0,288054,44.6,6456,81903,3.5,39.6,6.9,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,51,1,1,0,1,0,1,6.4,0,1,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
TURRIALBA,63,1,0,0,1,0,1,6.0,0,0,0,0,0,69616,1642.7,42,20453,3.4,26.5,8.3,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
MONTES DE ORO,32,1,0,0,1,0,1,9.9,0,0,0,0,0,12950,244.8,53,3929,3.29,24.8,8.4,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
ALAJUELA,56,1,0,0,1,0,1,6.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
DESAMPARADOS,50,1,0,0,1,0,1,5.7,0,0,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,39,1,1,0,0,0,1,10.3,0,1,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,INTEGRACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
GRECIA,23,0,1,0,0,0,1,6.8,1,0,0,0,0,76898,395.7,194,21709,3.53,24.0,7.0,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SANTA CRUZ,25,0,1,0,1,0,1,9.5,0,1,0,1,0,55104,1312.3,42,16645,3.31,31.7,4.9,RENOVACION COSTARRICENSE,NULO,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
JIMENEZ,18,0,1,0,1,0,1,9.4,1,1,0,0,0,14669,286.4,51,4113,3.56,25.6,10.0,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
HEREDIA,42,1,1,0,1,0,1,9.2,0,0,0,1,0,123616,282.6,437,35216,3.5,34.9,9.2,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
DESAMPARADOS,30,1,0,0,1,0,1,9.6,0,1,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,ACCESIBILIDAD SIN EXCLUSION,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
ABANGARES,47,1,0,0,0,0,1,5.7,0,0,0,0,0,18039,675.8,27,5311,3.39,26.7,6.6,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
TIBAS,25,1,0,0,1,0,1,9.1,0,1,0,0,0,64842,8.1,7956,19160,3.38,40.1,7.6,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,54,1,0,0,0,0,1,8.2,0,0,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
ASERRI,27,1,0,0,0,0,1,7.7,0,0,0,0,0,57892,167.1,346,16120,3.59,30.0,5.8,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
COTO BRUS,55,0,0,0,1,0,1,4.6,0,0,1,0,0,38453,933.9,41,10936,3.5,24.6,7.8,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PEREZ ZELEDON,40,0,1,0,0,0,1,7.1,0,0,0,0,1,134534,1905.5,71,38508,3.48,29.3,7.8,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
POCOCI,57,0,1,0,0,0,0,3.4,0,1,0,0,0,125962,2403.5,52,36238,3.46,26.5,6.3,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
HEREDIA,25,1,1,0,1,0,1,10.2,1,0,0,0,0,123616,282.6,437,35216,3.5,34.9,9.2,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
VALVERDE VEGA,48,1,0,0,1,0,1,10.2,0,0,0,0,0,18085,120.3,150,5054,3.57,26.6,7.9,NULO,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GOICOECHEA,59,1,0,0,0,0,1,8.7,0,1,0,0,0,115084,31.5,3653,32520,3.53,37.1,7.3,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
MORAVIA,31,1,1,0,1,0,1,9.7,0,1,0,0,0,56919,28.6,1989,16874,3.36,33.9,8.3,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
ZARCERO,40,0,0,0,1,0,1,9.2,0,0,0,0,0,12205,155.1,79,3333,3.65,21.0,6.3,INTEGRACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
PEREZ ZELEDON,32,1,0,0,1,0,1,9.1,0,0,0,0,0,134534,1905.5,71,38508,3.48,29.3,7.8,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
UPALA,41,0,0,0,0,0,1,6.0,0,1,0,0,0,43953,1580.7,28,11518,3.81,24.9,7.7,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
ALAJUELA,44,1,0,0,0,0,1,10.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PARAISO,21,1,0,0,1,0,1,8.3,0,0,0,0,0,57743,411.9,140,14626,3.94,26.0,4.9,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GRECIA,38,1,1,0,1,0,1,8.8,0,0,0,0,0,76898,395.7,194,21709,3.53,24.0,7.0,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN RAMON,41,1,1,0,0,0,1,11.0,0,0,1,0,0,80566,1018.6,79,23301,3.44,28.4,8.3,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN CARLOS,49,1,0,0,1,0,1,5.6,0,0,0,0,1,163745,3348.0,49,44966,3.62,24.7,7.6,INTEGRACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
MORAVIA,46,1,0,0,1,0,1,10.7,0,1,0,0,0,56919,28.6,1989,16874,3.36,33.9,8.3,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
LIBERIA,47,1,1,0,0,0,1,11.4,0,1,0,0,0,62987,1436.5,44,16577,3.75,33.1,7.5,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN JOSE,46,1,0,0,1,0,1,10.3,0,1,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,46,1,1,0,1,0,1,9.8,0,0,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
OREAMUNO,34,1,1,0,1,0,1,9.8,0,1,0,0,1,45473,201.3,226,11232,4.04,26.0,7.2,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN JOSE,40,1,0,0,1,0,1,10.3,0,1,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN RAFAEL,48,1,0,0,1,1,1,12.6,0,1,0,1,0,45965,48.4,950,12957,3.54,30.5,10.3,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
COTO BRUS,25,0,1,0,0,1,1,9.4,0,0,0,0,0,38453,933.9,41,10936,3.5,24.6,7.8,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN CARLOS,62,0,0,0,1,0,1,5.6,0,1,1,0,0,163745,3348.0,49,44966,3.62,24.7,7.6,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
BARVA,29,1,0,0,0,0,1,12.9,0,1,0,0,0,40660,53.8,756,11291,3.59,27.4,9.5,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ESCAZU,56,1,0,0,1,0,1,12.1,0,1,0,0,0,56509,34.5,1638,16565,3.4,32.5,8.7,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
BELEN,61,1,1,0,1,0,1,10.7,0,0,0,0,0,21633,12.1,1780,6011,3.59,28.6,10.6,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PUNTARENAS,38,0,0,0,0,0,1,8.3,0,0,0,0,0,115019,1842.3,62,33228,3.44,29.9,4.8,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
TIBAS,22,1,0,0,1,0,1,9.1,1,1,0,0,1,64842,8.1,7956,19160,3.38,40.1,7.6,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
